shard,iteration,utc,time_source,archive,checkpoint_archive_sha256,archive_mtime_ns,completed_intervals,completion_percent
shard-001,1412,2026-09-11T10:19:13.528477+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001412-92c372b0b8ef0669.json.gz,2ac069bbfcace8021a5007e99b1a30e850238edab9aff8341a1ed24938d38a63,1789121953528476657,1388,15.844748858447488
shard-000,657,2026-09-11T10:20:39.492637+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000657-bd825c3616d9d963.json.gz,ae81ef35e31fc1ca7bc5ec262cb18549c33c5b5317d04b73042660959bfabba2,1789122039492636648,1389,15.856164383561644
shard-001,1413,2026-09-11T10:20:52.484134+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001413-74ec9a1bd3088688.json.gz,4495abcae810b5a607e8ba600a40f19e1a2240bd15c9bee285fe6e983f8639a2,1789122052484134178,1390,15.867579908675799
shard-000,658,2026-09-11T10:21:50.631229+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000658-ca2b1c7645a73c1b.json.gz,0a31fb4245e777ccd666f5ecd1e9049fe3093aea6e4008bf501fe47a8c62f31f,1789122110631228751,1391,15.878995433789955
shard-001,1414,2026-09-11T10:22:47.489220+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001414-787e35099ae952e3.json.gz,3bd0bf60f71de53a17b4c052a220bffbc5230313142b4e8dbe821848e44ad356,1789122167489220169,1392,15.89041095890411
shard-000,659,2026-09-11T10:23:03.264595+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000659-cca7a4b2168002e7.json.gz,e3ea3ab6d6cb2e1c06009c366b679f59314426de73a6a8d4023c4535b2e4caf7,1789122183264594517,1393,15.901826484018265
shard-001,1415,2026-09-11T10:23:31.474658+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001415-eece2522de8474a2.json.gz,fd599677d6f3b3cf3d8c44b6c8f9500f6f40d8961868e0014a9ac37c611a3454,1789122211474657598,1394,15.91324200913242
shard-000,660,2026-09-11T10:23:58.311539+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000660-a728661603b4eb64.json.gz,7512e0454166bd4292a6dea0590d4c288edb4defd4ef5c236623db1966d7bf5b,1789122238311538947,1395,15.924657534246576
shard-000,661,2026-09-11T10:26:35.008929+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000661-d9d63b5857bf0cf2.json.gz,f335251dd6c784390412f347b38e728e415af30d21bd3144105a763bb44d0149,1789122395008928995,1396,15.93607305936073
shard-001,1416,2026-09-11T10:26:56.085238+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001416-8bb73d1b72f04947.json.gz,85d27fa70017ac0b88ec364f18948cc188b1f3a9f53ddb361a61233bc73ee116,1789122416085237937,1397,15.947488584474886
shard-001,1417,2026-09-11T10:28:08.269468+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001417-d4de4c1bd0d56902.json.gz,b1d89b8754631aed8cbd6f071a02b2391532aafd851fef2d4a32a028b0af56a1,1789122488269467994,1398,15.95890410958904
shard-000,662,2026-09-11T10:28:09.030335+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000662-bf4f81fa98afbbc6.json.gz,a508bf751f9535678f462edf0d8a95588c194e96c774d6614004a8d551d22012,1789122489030335013,1399,15.970319634703197
shard-001,1418,2026-09-11T10:30:01.004170+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001418-359fdd707eb1de76.json.gz,15b70e4aa51fe4c2b7a09d2c08a461da77baf640258b6c79d10ec10e2e2ce6df,1789122601004169732,1400,15.981735159817351
shard-000,663,2026-09-11T10:30:05.079046+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000663-545d466e5421f083.json.gz,7ab8170bfa3ecfb1b4676acc7c54b36b496fec38d163d38faa9acb9b9b72a057,1789122605079045539,1401,15.993150684931507
shard-001,1419,2026-09-11T10:32:17.915041+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001419-4002ed6bfa22cc93.json.gz,69ee87f0235b269877776eaef6a732ee7f6ad95c1f81585ff1bf75b235ebab80,1789122737915041259,1402,16.004566210045663
shard-000,664,2026-09-11T10:32:18.616787+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000664-042c8b4ebee6f9c2.json.gz,aa0b6a4b231da43396a3313ab708c501f4247b99c1f835cf8d583308d5befa28,1789122738616787161,1403,16.015981735159816
shard-001,1420,2026-09-11T10:33:30.988509+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001420-35f3256aa58c13d2.json.gz,67a0cbb7a581523244e07298164d91c975654af745125a83788eee97d5b86014,1789122810988508747,1404,16.027397260273972
shard-000,665,2026-09-11T10:33:55.687561+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000665-aadeefdcb28349de.json.gz,7baf47b1b89b57106827fca0cde68c1db77821ded496a370543faa19269cabdb,1789122835687561179,1405,16.038812785388128
shard-001,1421,2026-09-11T10:34:12.787996+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001421-0becbf552654a8c6.json.gz,4bf8f6964ddacb6e5f584ed1a5c4e33e6921f064265064ff1dce93dd5e4247a2,1789122852787996381,1406,16.050228310502284
shard-000,666,2026-09-11T10:34:51.495243+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000666-45e64d65212dda12.json.gz,d6026ce35331e7861d9fab8d0589e0dc3e45c8faafdf3870f2ae9748822b96ee,1789122891495243168,1407,16.061643835616437
shard-001,1422,2026-09-11T10:35:52.127084+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001422-8ed0ca930522395e.json.gz,f43c7ebd11ea9377516ff02f274ab57b96ac2721273a2748fb1bd6620b11ed1d,1789122952127084065,1408,16.073059360730593
shard-000,667,2026-09-11T10:36:20.198514+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000667-1e423266496ea2f3.json.gz,bdc4ce55fd65a50f7e602c42a51c260b876a465a336d4f4bf83629bd83535a40,1789122980198514511,1409,16.08447488584475
shard-001,1423,2026-09-11T10:36:35.132748+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001423-c6fe20d27e06a4e9.json.gz,795ff9750f1281069cdd1cb3e09ac05278b6234d4117a98f2fe8fe3eb7b0c8c1,1789122995132748471,1410,16.095890410958905
shard-000,668,2026-09-11T10:38:14.394497+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000668-0c294e0fb8314918.json.gz,0babba5cd4c7bb1c106af2eccda3f3040ad15bd27ba1651b8a7c1570dc811313,1789123094394497143,1411,16.10730593607306
shard-001,1424,2026-09-11T10:38:21.664123+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001424-5283eb136bf5d270.json.gz,b27e5d1ada2306b03b4acc09b31fdb063f418548012782862b265cc67d3e6fe0,1789123101664122648,1412,16.118721461187214
shard-000,669,2026-09-11T10:39:20.565626+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000669-7ed9787214bac2a7.json.gz,7735d7a149acfcb7c298954301eb8945dd3b250bebdefa8480d4e56422bbf6d6,1789123160565625726,1413,16.13013698630137
shard-001,1425,2026-09-11T10:39:33.722345+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001425-76bf7eb1ca717540.json.gz,ec1023277340aced9a794ef55a7062f192680963b872328342e2a3a179c8ac4f,1789123173722345385,1414,16.141552511415526
shard-000,670,2026-09-11T10:39:59.505190+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000670-e7560f6c2f4e1523.json.gz,8de2117b65047cfbd1a2f3472e1606058cce2465644bc69f569f3ebef4737b65,1789123199505190182,1415,16.152968036529682
shard-001,1426,2026-09-11T10:40:22.768085+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001426-66fb0dc447007713.json.gz,c2d3e993670520a4880e36e528e5739151f6976e623932e02c81c8a8db5abd75,1789123222768084725,1416,16.164383561643834
shard-000,671,2026-09-11T10:40:41.023697+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000671-b077a66847bbd7d7.json.gz,e20fa86dedc5f43a405f13fb63539483b9e55cb3820f753d9acdfc5850f29724,1789123241023697299,1417,16.17579908675799
shard-001,1427,2026-09-11T10:42:01.293073+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001427-3ec6e8886b2ac88e.json.gz,02077d225030bfaf0d21b13f695a4e00a9094dd1435c104590b7951f356d9300,1789123321293072941,1418,16.187214611872147
shard-000,672,2026-09-11T10:42:28.381663+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000672-144c75dcf04e322b.json.gz,7f56d107cf8b12e4748bb6543c9612d58d56689270fafc99940da69b327e6fff,1789123348381662547,1419,16.198630136986303
shard-001,1428,2026-09-11T10:43:05.629376+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001428-d05ce614b47cd18d.json.gz,5743b26128f49fcb44e9d00d8b0713fd5fe5f2565ba2555a7ebf5b7df79807f3,1789123385629376103,1420,16.210045662100455
shard-000,673,2026-09-11T10:43:12.643828+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000673-29af05d8a28411f5.json.gz,ba3384ad3d9b36e1a6c4a5881e3fd215e29890471b491106c4d2a262ab759ba9,1789123392643828401,1421,16.22146118721461
shard-000,674,2026-09-11T10:44:58.850019+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000674-4ba04cfe37f6b813.json.gz,f9a89f2ae7c17f3b19af3e26c43c3dcb8415d175becdd40bef72be6b819e23de,1789123498850018601,1422,16.232876712328768
shard-001,1429,2026-09-11T10:45:02.054796+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001429-c91b4c9afadba35d.json.gz,3892ef92d8526d84aca5581b9ca94a72fe144370910e92749287ab7f19480547,1789123502054796225,1423,16.244292237442924
shard-000,675,2026-09-11T10:46:19.129166+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000675-6261bd90f232639f.json.gz,160fbc60b331512ef0a0a379184705ce2439f5f828176a7b4625b32a2196797a,1789123579129165789,1424,16.255707762557076
shard-000,676,2026-09-11T10:47:40.665476+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000676-a01585be0a6c49d8.json.gz,9f3ecef34582c6429516ccff4eb948a2ea4faabb437ed80bf3f7b1b21b37aa19,1789123660665476189,1425,16.267123287671232
shard-001,1430,2026-09-11T10:47:52.197095+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001430-43dcd13ec0585baf.json.gz,cbf4dc667f34d4783affcd47735aa35b08cb72b5cf20d26b68a2f73e1809aeb6,1789123672197094980,1426,16.27853881278539
shard-001,1431,2026-09-11T10:50:59.846156+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001431-ab6315a8ce04fae4.json.gz,8e825286cf6282059bf6f5d1957ab1a87d68649f42b6981ff9866be2c8d653ea,1789123859846155593,1427,16.289954337899545
shard-001,1432,2026-09-11T10:53:52.574002+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001432-ccc0b76ac66473fa.json.gz,d1c56db2d87d966b468eba982bcad1cb8227e68dae8c072571802f9aa524a18e,1789124032574002278,1428,16.301369863013697
shard-001,1433,2026-09-11T10:55:36.145758+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001433-8a363181a9a29270.json.gz,4c6ed6b81d43b185a457ab4416c5d75586f02fffd38c27b3c30590bf1dd3bacd,1789124136145757779,1429,16.312785388127853
shard-001,1434,2026-09-11T10:58:02.676493+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001434-b77c863f1a7b0ec9.json.gz,61503869c9df4ee7473aaa91973ce3bf4b54f6aee0aa158ad378df6da7c9ad38,1789124282676493464,1430,16.32420091324201
shard-001,1435,2026-09-11T10:59:04.036531+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001435-8f2abaa53a31c5d8.json.gz,7695df04047995c34c6cba53cbd2be22c63e6e0f5d82935a1147f75085904b71,1789124344036531130,1431,16.335616438356166
shard-000,677,2026-09-11T10:59:37.116741+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000677-6def646904518a9d.json.gz,ae1327608e1f5496967236a64984d23ef6baf377127be379eef25dc09105b638,1789124377116741451,1432,16.347031963470318
shard-001,1436,2026-09-11T10:59:45.711379+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001436-6687bd3d057d3d71.json.gz,02879069e33141b567d3d0ee76df384ce83500a74ba5d806da968467a7a61f5f,1789124385711378808,1433,16.358447488584474
shard-001,1437,2026-09-11T11:01:12.698390+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001437-bf63aa5b8267a959.json.gz,1813abffec8a3fcf91f2144134ebd00b948b045cd5b1f97281f48c1f9bcc1c25,1789124472698390114,1434,16.36986301369863
shard-000,678,2026-09-11T11:01:17.398197+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000678-52438fdfa3c461b6.json.gz,67116cd4f74fdb1fbe3b681f31fc78a37641679a7449a77a0c4b17fc04798154,1789124477398196585,1435,16.381278538812786
shard-001,1438,2026-09-11T11:03:16.543983+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001438-bc008ea03b066e96.json.gz,c2af047fa351da4f728a2c631556d94193f71c6708f8cff2fa4aea5f194c5dea,1789124596543983246,1436,16.39269406392694
shard-000,679,2026-09-11T11:03:25.367092+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000679-274de22816f3ad69.json.gz,a4d73888e3aca64d5a648c50e0d4dddc019e563d6d7d7f9d5d46159ce238a845,1789124605367091648,1437,16.404109589041095
shard-000,680,2026-09-11T11:03:59.817340+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000680-74a8b80749bcb751.json.gz,d5c18a2d339597f20fe47311264e9e09f0ecb92b3f6f03192fbec03b0101a2f3,1789124639817339994,1438,16.41552511415525
shard-001,1439,2026-09-11T11:04:01.534209+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001439-0251731330b88b10.json.gz,e0d535e416a09a9bef58c3c131ab920856c4872e3d37242f486b4e803e1ec83f,1789124641534208949,1439,16.426940639269407
shard-000,681,2026-09-11T11:04:26.611878+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-000/window-000681-03fbef42d6b51045.json.gz,d76854cd8c6fa88d18af90ef282fafea724a0fcc477b704aecb31022c366e007,1789124666611878082,1440,16.438356164383563
shard-001,1440,2026-09-11T11:04:58.724004+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001440-1170ac98afcb6897.json.gz,1d1529f8f571e9dae2102e2cef05e67868799316ef64f11f31d20727b532e605,1789124698724003591,1441,16.449771689497716
shard-001,1441,2026-09-11T11:05:43.385339+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001441-5a101b705d99e3dd.json.gz,f1292dc78e6fffd2a1f83be21680382212d97fd261a3c3b0442a225b45ef7abf,1789124743385338830,1442,16.461187214611872
shard-001,1442,2026-09-11T11:06:25.851188+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001442-9993f4efadf90e06.json.gz,bdbdcac2fc740b599653b15468e93de8f6a2d1d27ae555804b2dbe086a2a8d57,1789124785851187772,1443,16.472602739726028
shard-001,1443,2026-09-11T11:07:04.716853+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001443-84051ae0cf32d9f8.json.gz,9c6784da10aee2aa64dd7df0de42ff7fe34e2ab8d34c2271a04655ad09f8ad48,1789124824716852767,1444,16.484018264840184
shard-001,1444,2026-09-11T11:07:46.397593+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001444-734f80cece98f808.json.gz,84f5127b4499b66b869293a55986213f0007eb1e2b70b129df8f8262f33c4f5c,1789124866397593308,1445,16.495433789954337
shard-001,1445,2026-09-11T11:08:26.452332+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001445-105a25078587195d.json.gz,42daf3f817232f678f27bffea904a18e54324cbe012cc18b6d6966f37484c089,1789124906452332600,1446,16.506849315068493
shard-001,1446,2026-09-11T11:09:05.567974+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001446-77eaabbb12ffb5cb.json.gz,c0de91530c2bdc5d97ff9185de859a18c17f0e6251d50a27e4cd8958535624ea,1789124945567974051,1447,16.51826484018265
shard-001,1447,2026-09-11T11:09:57.035283+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001447-fe79244f8fb3ca88.json.gz,570ddc8124267518f7dc4bdbf1e1b306a04468c2678e03e8105580719a01eff8,1789124997035282995,1448,16.529680365296805
shard-001,1448,2026-09-11T11:10:42.587617+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001448-b1aa91e4d6899e27.json.gz,f0563b6772b517871da60ea3f1a3c883d59c40b3fe37c4d6b6f36029b6a9b189,1789125042587616779,1449,16.541095890410958
shard-001,1449,2026-09-11T11:11:28.599805+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001449-da1624658b37ab6e.json.gz,72df33c303aae7d4f7fda3e187886e249bac80d37b48fdf11ad6424416445144,1789125088599804615,1450,16.552511415525114
shard-001,1450,2026-09-11T11:11:59.341756+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001450-cee59d368c46e6d6.json.gz,a54a2b9dbfb3d0e4b25e0b97ad7ca78ba959975a98044ccfaee18ae6ad036f14,1789125119341756209,1451,16.56392694063927
shard-001,1451,2026-09-11T11:12:31.211362+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-001/window-001451-05a105b9c0f62321.json.gz,2ccac1d967db7705ec0dfe6b535899015a603c157819cbf909d31220e3eb47f4,1789125151211362402,1452,16.575342465753426
shard-003,2213,2026-09-11T11:16:29.045475+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-003/window-002213-733a609058bfad71.json.gz,3f0076bdf6bb7a0d7a863bdec00a59ccd8476f5d6ab6f5f816e76fa3b2345c46,1789125389045474807,1453,16.58675799086758
shard-003,2214,2026-09-11T11:16:56.175249+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-003/window-002214-b8fb547e0f4bbb82.json.gz,9356ed24fafec21e69a5df2ee76f089209471d74047bd47f03c6b53d7f0eed2a,1789125416175248691,1454,16.598173515981735
shard-003,2215,2026-09-11T11:17:38.264191+00:00,archive_mtime_proxy,experiments/case118_annual_hierarchy/results/s4b_annual_ac/shard-003/window-002215-38e61b15d46ec19b.json.gz,8564af49a548afa7093c70dea295bd9dc20668762ca71d1b97cd3195e2fba428,1789125458264190830,1455,16.60958904109589
