iteration,timestamp,shard,generator_l1_mw,battery_l1_mw,soc_end_l1_mwh,soc_initial_l1_mwh,generator_net_change_mw,generator_counterdirection_mw,battery_net_change_mw,generator_l1_pct_load,battery_l1_pct_fleet_rating,soc_end_l1_pct_fleet_capacity,controller_id,archive_sha256,policy,operator_intervention,storage_bus_41.delta_b_mw,storage_bus_41.delta_soc_end_mwh,storage_bus_65.delta_b_mw,storage_bus_65.delta_soc_end_mwh,storage_bus_89.delta_b_mw,storage_bus_89.delta_soc_end_mwh,storage_bus_105.delta_b_mw,storage_bus_105.delta_soc_end_mwh,opposing_6h_mw,battery_6h_mw,generator_rank,battery_rank,spatial_score,temporal_score,joint_score
876,2025-02-06 12:00:00+00:00,shard-001,941.22827853174,73.22588195864424,43.04639220766634,116.27224800834556,232.13239772383548,354.5479404039522,-73.21752333696938,19.9226533307937,27.02307741964201,3.971430449690616,ac-876-00-primary_controlling,000a243c48cc0423328049bb9968ec85479fcf3b73426439b0ccce62ca636634,legacy,False,0.0041662318552773,7.107959911945017e-05,-73.22170264780681,-43.046269401886946,9.54316195187382e-06,-4.60730835953882e-05,3.5358202050925392e-06,-5.653096678770453e-06,356.96726407048135,28.072996022555127,0.46195402298850574,0.7758620689655172,-0.3139080459770115,0.7758620689655172,0.46195402298850574
877,2025-02-06 13:00:00+00:00,shard-001,885.8312079654446,109.77296354048389,66.72678065079752,43.04639220766634,281.83443399770556,301.9983869838695,-109.77296354048389,18.295175695393812,40.51031155914749,6.156166751628692,ac-877-00-primary_controlling,584931ff4f5111661e56da002c63ff3c7c4ef635683cdcf47fa3e075258aa5fc,legacy,False,-13.852488446217093,13.852559525816211,-95.9204569474776,52.87418754559076,-1.7769758777021567e-05,-2.830332377357081e-05,-3.7703040108001625e-07,-5.276066769255294e-06,349.5676222549396,46.36847979572662,0.4289655172413793,0.8940229885057471,-0.4650574712643678,0.8940229885057471,0.4289655172413793
878,2025-02-06 14:00:00+00:00,shard-001,725.3679347393685,75.86101718285316,142.58774248603734,66.72678065079752,262.7817225054513,231.2931061169586,-75.86101718285316,14.648369207415298,27.995540451432333,13.155046758154148,ac-878-00-primary_controlling,2cbe3317df9aeb2a460caac2422825f6f9f3c485c76909dc844ffc5df293c10d,legacy,False,-14.36539875065925,28.217958276475464,-61.495590758387266,114.36977830397802,-2.6617239033899292e-05,-1.6860846585586842e-06,-1.0565676152129165e-06,-4.219499214030975e-06,328.4464934004381,58.35230960329013,0.3471264367816092,0.9468965517241379,-0.5997701149425287,0.9468965517241379,0.3471264367816092
879,2025-02-06 15:00:00+00:00,shard-001,590.2985483850061,1.5731684114398845,141.01457673087216,142.58774248603734,194.32194693922972,197.9883007228882,1.5731559412079144,11.696372535706551,0.5805577295809785,13.009907570824977,ac-879-00-primary_controlling,207301b5d22d0501b24111968a8ae28ec0916207cfe4858629daf705dfcb88d0,legacy,False,1.573148144833402,26.644810131642064,1.40314904975332e-05,114.36976427248749,-6.874794241117524e-07,-9.986052447175098e-07,-5.547636561128482e-06,1.328137347655911e-06,301.624906492377,53.89839115231016,0.24689655172413794,0.9328735632183908,-0.6859770114942528,0.9328735632183908,0.24689655172413794
880,2025-02-06 16:00:00+00:00,shard-001,728.398623982047,3.836383240800119,137.1782301596094,141.01457673087216,196.91336618969652,265.74262889617523,3.8363459301625977,14.225495124797304,1.4157682851277764,12.655968882649251,ac-880-00-primary_controlling,e4f47423236727f90fa0dad3812caf002211b553e95c50099947e68ea44ffbe1,legacy,False,3.8363552120448543,22.80845491959721,9.37343650430383e-06,114.36975489905105,-3.2055016844753644e-07,-6.780552155305486e-07,-1.8334768592135748e-05,1.9662905941686404e-05,285.6256497292506,51.00585236876359,0.19597701149425287,0.9209195402298851,-0.7249425287356323,0.9209195402298851,0.19597701149425287
881,2025-02-06 17:00:00+00:00,shard-001,977.0084812921608,71.31714580275937,65.86122311033333,137.1782301596094,133.50207091495298,421.75320518860394,71.31700640112024,18.90688600580998,26.318682695611542,6.076311010047018,ac-881-00-primary_controlling,183dff888290e61a7fcad174231b598a2f7100b4753e7acd6aca812d096002a0,legacy,False,6.302050871990207,16.506404047607003,65.0150252299496,49.3547296691014,-3.240779541947566e-07,-3.5397737008224794e-07,-6.937674160217434e-05,8.903964754125582e-05,295.55392805207464,55.931093356163444,0.2267816091954023,0.9397701149425287,-0.7129885057471264,0.9397701149425287,0.2267816091954023
882,2025-02-06 18:00:00+00:00,shard-001,962.4719438953178,37.632065558236235,28.229313348340884,65.86122311033333,168.93460341288775,396.76867024121503,37.63191003528593,18.56253382486346,13.88763363226673,2.6044169756343116,ac-882-00-primary_controlling,27f601f2b0230dc1a40237616368cfb4e90d7dd5d241423959288159c881f891,legacy,False,5.541334197612855,10.965069849994148,32.09065346250151,17.264076206599896,1.3664671935860564e-07,-4.906241457547367e-07,-7.77614751531485e-05,0.0001668011226954,302.5907163582851,49.99879062276212,0.2506896551724138,0.9152873563218391,-0.6645977011494253,0.9152873563218391,0.2506896551724138
883,2025-02-06 19:00:00+00:00,shard-001,955.8939006735452,37.21229934245834,14.332911120177844,28.229313348340884,168.63100279334043,393.6314489401024,37.21229921029723,18.48227498284096,13.732724266292514,1.3223444924438057,ac-883-00-primary_controlling,a20d64aec3e20907e14e036867b61a73f49d2519496db37fc24ba1a0f228e9c7,legacy,False,8.29010771150766,2.674962138486488,28.921919451961685,-11.657843245361846,-6.608055434149453e-08,-4.245437708050304e-07,0.000272112908437,-0.0001053117857381,317.8628933509906,37.90534658975785,0.30586206896551726,0.8449425287356321,-0.5390804597701149,0.8449425287356321,0.30586206896551726
884,2025-02-06 20:00:00+00:00,shard-001,940.747127548157,27.500695954937516,36.48358605285523,14.332911120177844,176.78026632454691,381.98343061180503,27.500599209649284,18.34066657117669,10.148780950211332,3.3659504811744165,ac-884-00-primary_controlling,57874b9c1b8dc9fa56440068c685c53f269f311568fea9c74098bd33f9652fc5,legacy,False,2.6815913796387707,-0.0066292411522826,24.81905613717278,-36.47689938253461,6.548185089038204e-08,-4.900256840301154e-07,-4.837264411678758e-05,-5.6939142655920705e-05,342.977947433465,29.845293051771907,0.3995402298850575,0.7883908045977012,-0.38885057471264367,0.7883908045977012,0.3995402298850575
885,2025-02-06 21:00:00+00:00,shard-001,916.398944044141,6.488595880387038,29.994991109590178,36.48358605285523,207.64180841296945,354.37856781558577,-6.488594943266051,18.11006389023183,2.394533519166036,2.767317187841135,ac-885-00-primary_controlling,a6af406a157e0a398970a3bc85815bc7d02a1cb6b0a559f2a0f95b95346ebb39,legacy,False,-0.0042002716166389,-0.0024289695357007,-6.484367510917451,-29.992531871617174,4.685604930805525e-07,-9.585862130734313e-07,-2.7629292453595103e-05,-2.9309851090175695e-05,369.04299194891456,30.664530963263104,0.5336781609195402,0.7959770114942529,-0.2622988505747127,0.7959770114942529,0.5336781609195402
886,2025-02-06 22:00:00+00:00,shard-001,874.0267075617338,29.994988679204955,2.7691661947847057e-05,29.994991109590178,226.61010518988388,323.70830118592494,-29.99498817835158,17.587858718093464,11.069267854461884,2.554813628321509e-06,ac-886-00-primary_controlling,d79ef79a02248aafaaadca5e6aa3057a7fc73902d9bcbb2ba1445c3b9c762383,legacy,False,-0.0024306269788175,1.657443229240163e-06,-29.99254259438519,1.0722768029935992e-05,2.504266878171254e-07,-1.2090129217767751e-06,-1.5207414262309423e-05,-1.4102437766894129e-05,378.70393733053953,35.024298536330576,0.5994252873563218,0.8268965517241379,-0.22747126436781606,0.8268965517241379,0.5994252873563218
887,2025-02-06 23:00:00+00:00,shard-001,822.3970853820288,2.9017729626285588e-05,2.608649038806504e-05,2.7691661947847057e-05,190.88377630681745,315.75665453760564,-2.9017729626285588e-05,16.908858324881663,1.070862287020617e-05,2.406721607537469e-06,ac-887-00-primary_controlling,c5211da24f6801a8f628f54736bfaf7a75e80541c660a973bb549ea2bf791272,legacy,False,-4.314092247858784e-06,5.9715356422115895e-06,-2.8992801375742614e-06,1.362204826671487e-05,-6.249685805960196e-06,5.040673485723346e-06,-1.5554671434892346e-05,1.4522329934152367e-06,361.03784555537317,23.13811240549229,0.48379310344827586,0.7350574712643678,-0.25126436781609196,0.7350574712643678,0.48379310344827586
888,2025-02-07 00:00:00+00:00,shard-001,743.8924968789898,3.307330330742757e-05,4.449821369843787e-05,2.608649038806504e-05,185.44883191749517,279.22183248074737,-1.8411722031931616e-05,15.66775142361231,1.2205280590606963e-05,4.105374498895707e-06,ac-888-00-primary_controlling,f361232f82756bbbf099ad6a16590149361090eaf89fc96825348bd6c6e45623,legacy,False,4.070842308036227e-06,1.9006936631121851e-06,3.2599483297117484e-06,1.036210021565509e-05,-1.3066764453626176e-05,1.810743899000045e-05,-1.2675748216053411e-05,1.412798082967015e-05,341.44670592862855,16.8661069913368,0.3932183908045977,0.6681609195402299,-0.27494252873563224,0.6681609195402299,0.3932183908045977
889,2025-02-07 01:00:00+00:00,shard-001,631.90374955553,1.7627005327833365e-05,3.9727833626788944e-05,4.449821369843787e-05,180.67306735113792,225.61534110219608,1.7627005327833365e-05,13.633508138907567,6.50502140649536e-06,3.665262524313786e-06,ac-889-00-primary_controlling,754706d2f708f62772280337192b2d1174e3aedd4df954e7a136de686ca61051,legacy,False,8.329006296231438e-06,-6.428312633276201e-06,3.062985956154291e-06,7.299114259229356e-06,1.92846490325718e-07,1.791459249034233e-05,6.042166585121918e-06,8.085814243941059e-06,313.44402128897747,10.664060038761297,0.2891954022988506,0.575287356321839,-0.2860919540229884,0.575287356321839,0.2891954022988506
890,2025-02-07 02:00:00+00:00,shard-001,656.6936925562261,3.099559094713824e-05,3.914401518143734e-05,3.9727833626788944e-05,174.36568361878793,241.1640044687191,3.099559094713824e-05,14.495360596151508,1.1438527354373426e-05,3.611399837290564e-06,ac-890-00-primary_controlling,0c1b5c1ff616bec0c4cea28034d63858de26c9660ed33db32c8dc807b7e1c8e3,legacy,False,1.1604674094187512e-05,-1.8032986727624375e-05,1.090032642121788e-05,-3.601212161807865e-06,5.435817800927168e-06,1.2478774678470472e-05,3.054772630805679e-06,5.031041613534626e-06,289.97411693179646,6.080615878870202,0.2093103448275862,0.43310344827586206,-0.22379310344827585,0.43310344827586206,0.2093103448275862
891,2025-02-07 03:00:00+00:00,shard-001,680.6559387168571,0.0006145804924711,0.0006498451582263,3.914401518143734e-05,169.5538661993326,255.55103625876228,0.0006114357705615,15.324239044395638,0.0002268030890775,5.995426600477372e-05,ac-891-00-primary_controlling,685e9659de53f994251b07f9907583b254c7f80b0dc748b3422019a9c92b324e,legacy,False,0.0006002060466141,-0.0006182390333419,1.0862410186270982e-05,-1.4463622348692697e-05,-1.5723609548259766e-06,1.405113563635041e-05,1.939674715933733e-06,3.0913668993548526e-06,273.5028616723259,4.999285662221108,0.16379310344827586,0.3918390804597701,-0.22804597701149426,0.3918390804597701,0.16379310344827586
892,2025-02-07 04:00:00+00:00,shard-001,702.9365472941992,2.3831581877523852e-05,0.0006714597085705,0.0006498451582263,160.74202999819215,271.0972586480035,2.218791822839196e-05,16.06610992179797,8.794741215579729e-06,6.194840950881046e-05,ac-892-00-primary_controlling,fb0f6cdcf238ff6199a6fedb5cb2d7122f973863a63fae90255dcefe51a7003e,legacy,False,1.346869680621412e-05,-0.0006317077301339,8.432537546431924e-06,-2.2896159662000315e-05,-8.218318245659448e-07,1.487296759705714e-05,1.1085157003118655e-06,1.9828511774733215e-06,264.7343545826723,0.0001248542839285866,0.1414942528735632,0.0896551724137931,0.05183908045977011,0.0896551724137931,0.0896551724137931
893,2025-02-07 05:00:00+00:00,shard-001,717.7161266580089,2.673847965596553,2.6744883400907185,0.0006714597085705,154.11050180332418,281.80281242734236,2.673847965596553,16.552620522295527,0.986749475048668,0.2467464492712388,ac-893-00-primary_controlling,31825efd3daa679c22edd1c64030a07a61a5d068acec18b46a0c9990f3db698f,legacy,False,0.0219834944506919,-0.0226152021808263,2.6518035517414065,-2.65182644790107,6.024976485394791e-05,-4.537679724592181e-05,6.696396003874975e-07,1.3132115768144104e-06,259.07538089762846,0.445761345595083,0.12689655172413794,0.1724137931034483,-0.04551724137931035,0.1724137931034483,0.12689655172413794
894,2025-02-07 06:00:00+00:00,shard-001,732.8473806832682,3.68724657676717e-05,2.674521463375796,2.6744883400907185,156.3299854370364,288.2586976231159,3.405695449250916e-05,16.937535772384535,1.360731302158481e-05,0.2467495052026701,ac-894-00-primary_controlling,b67feaadbe4fc65b0b3ce8e16fec8db9c4296952e3e0c80a892c2ecb593fc273,legacy,False,1.7271117487187792e-05,-0.0226324732985012,1.7726757665004168e-05,-2.6518441746590633,-1.4077556375812698e-06,-4.396904157033532e-05,4.6683497789847427e-07,8.463766612010204e-07,260.5815250880232,0.44576197878882634,0.13045977011494253,0.1725287356321839,-0.042068965517241375,0.1725287356321839,0.13045977011494253
895,2025-02-07 07:00:00+00:00,shard-001,837.456635620642,1.369553358329488,3.998792127270286,2.674521463375796,142.7520675488816,347.3522840358802,-1.3694742887990492,19.25808619446937,0.5054161922333736,0.3689258031105338,ac-895-00-primary_controlling,3a620a31d7cea9b6c0718b557bb1ee917240c003809ae104e7cb7e9adcf58641,legacy,False,-1.369505234683017,1.3468727613845155,3.9249727362967555e-05,-2.65188342438643,-8.588881251568334e-06,-3.538016032678115e-05,2.850378563491274e-07,5.613390143821562e-07,280.87101557697054,0.6740179340095197,0.18298850574712644,0.18919540229885057,-0.006206896551724128,0.18919540229885057,0.18298850574712644
896,2025-02-07 08:00:00+00:00,shard-001,861.548812616846,2.420312062409044,2.393371385656625,3.998792127270286,139.16591764486623,361.1914474859899,1.088324980252219,19.57953130225247,0.8931852849394342,0.2208107929826029,ac-896-00-primary_controlling,e461be7a3d2e96bf629a12530b7e8ed599351d3c859762e4989a98ce6a0447d3,legacy,False,1.7543184217827363,-0.4074456603982206,-0.6659888180094047,-1.9858946063770269,-4.723069007944272e-06,-3.0657090235308715e-05,9.954789534312613e-08,4.617911422144516e-07,300.87558941318235,1.077398111812536,0.2439080459770115,0.21402298850574714,0.029885057471264354,0.21402298850574714,0.21402298850574714
897,2025-02-07 09:00:00+00:00,shard-001,863.956749090036,2.6118230992952975,4.190291398811247,2.393371385656625,144.43758215920795,359.75958346541404,-0.276828132276689,19.29139360117599,0.963859989539318,0.3865933937978644,ac-897-00-primary_controlling,98a22b4d204d02bfa7d1a452f1ebe9d9eab35043ff29ff54ba66e4e32c7c8904,legacy,False,-1.444319877081505,1.0368742166832874,1.1674973395416544,-3.1533919459186848,-5.738704488113162e-06,-2.4918385705063884e-05,1.439676499983846e-07,3.178235701284393e-07,318.243680614291,1.512599531613007,0.30758620689655175,0.24275862068965517,0.06482758620689658,0.24275862068965517,0.24275862068965517
898,2025-02-07 10:00:00+00:00,shard-001,803.5810253343511,74.24476144539888,76.3971267492025,4.190291398811247,73.10483145711929,365.2380969386159,74.24475787914433,17.552747547983813,27.399081893953507,7.048346211616344,ac-898-00-primary_controlling,ac5c2ed28e658f3c12fb747dde29387a5e981bf27a17ec16fae1dce0b8244155,legacy,False,1.0189611805387884,0.0179130361445025,73.2257983978956,-76.37919034381429,-1.7831272794730258e-06,-2.313525732233757e-05,8.38372171296753e-08,2.339863804934339e-07,333.93382032939303,13.886722467249173,0.3662068965517241,0.6267816091954023,-0.26057471264367815,0.6267816091954023,0.3662068965517241
899,2025-02-07 11:00:00+00:00,shard-001,845.0161263349885,39.56110845410842,115.93204522414749,76.3971267492025,114.25029373706248,365.382916298963,39.56110845410842,18.007647783976346,14.599522299588012,10.695810517102784,ac-899-00-primary_controlling,7ba860e843725fc76e45dd9e50ccb065758211916146944e9979bba6fc3a4f8c,legacy,False,0.0130947555949722,0.0048182805495073,39.548003854696674,-115.92719419851096,7.801312641588422e-06,-3.093656916064447e-05,2.042504137902597e-06,-1.808517847479152e-06,347.86383764132984,20.034599215334485,0.4206896551724138,0.7042528735632184,-0.2835632183908046,0.7042528735632184,0.4206896551724138
900,2025-02-07 12:00:00+00:00,shard-001,910.130145631838,25.305016863406195,90.62706114755524,115.93204522414749,186.20200339783096,361.9640711170036,-25.29590027249469,18.905404206441325,9.338493596995836,8.361190142742661,ac-900-00-primary_controlling,2d1d74d5b96aa5e9c176743a0d7c476391ae1119033c0df66dfefbd0fa979cf9,legacy,False,0.0045419020490544,0.000276378500903,-25.300458567950443,-90.62673563056046,1.28125791460978e-05,-4.374914809091024e-05,3.5808275487809217e-06,-5.389345790973721e-06,360.14806655697777,24.252095880491225,0.4785057471264368,0.7455172413793103,-0.2670114942528735,0.7455172413793103,0.4785057471264368
901,2025-02-07 13:00:00+00:00,shard-001,997.1030491507448,163.4891251740378,72.86268575696896,90.62706114755524,336.581648267567,330.2607004415888,-163.4891251740378,20.20617840426416,60.33357562484134,6.722261123893449,ac-901-00-primary_controlling,7084dcb2a45defd446e96c65ab37103ff1d3cc0a3c71133cda5d0084571e9335,legacy,False,-12.905148729351115,12.905425107852016,-150.58396179293536,59.95722616237481,-1.4310034697208989e-05,-2.9439112523732547e-05,-3.417166472321366e-07,-5.047629613841309e-06,357.29946929126254,51.272024516442606,0.463448275862069,0.9216091954022988,-0.4581609195402298,0.9216091954022988,0.463448275862069
902,2025-02-07 14:00:00+00:00,shard-001,806.6152148613796,86.6034355898251,159.46607275969254,72.86268575696896,272.27499019660735,267.1701123323861,-86.60343144542023,15.985534499439275,31.95989289787659,14.712229865750128,ac-902-00-primary_controlling,f5d35c24940fe34ff011e9239f7e605752eb9c4a8149b0699a87ec92cfb493e3,legacy,False,-14.436093697596664,27.34151880544868,-72.16731552647497,132.12454168884983,-2.429355103466745e-05,-5.145561090103001e-06,2.072202429726766e-06,-7.119832933000225e-06,341.6292467656619,65.30254510434528,0.39425287356321836,0.9628735632183908,-0.5686206896551724,0.9628735632183908,0.39425287356321836
903,2025-02-07 15:00:00+00:00,shard-001,610.9729571234267,5.229008094309187,154.2370680690355,159.46607275969254,190.4332149824147,210.269871070506,5.228985831455692,11.885921883907342,1.929698718279092,14.229805500198957,ac-903-00-primary_controlling,3e13e22ffad85808b5928e8a0224dde94deeb97337dde73c6854f5c3c1d816ab,legacy,False,5.228983015398766,22.11253579004991,1.394748367245443e-05,132.12452774136625,-2.3097675798232408e-06,-2.8357930830225087e-06,-8.82165916801939e-06,1.7018262532531023e-06,316.71429469984395,65.73874260351427,0.30137931034482757,0.9634482758620689,-0.6620689655172414,0.9634482758620689,0.30137931034482757
